stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url
5795,15795,Ocean Ave & Lee St  , ,37.723397,-122.454423, ,https://SFMTA.com/15795
5796,15796,Ocean Ave & Mission St  , ,37.723887,-122.436143, ,https://SFMTA.com/15796
5797,15797,Ocean Ave & Miramar Ave  , ,37.724387,-122.458077, ,https://SFMTA.com/15797
5798,15798,Ocean Ave & Miramar Ave  , ,37.724262,-122.458306, ,https://SFMTA.com/15798
5800,15800,Ocean Ave & Otsego Ave  , ,37.72326,-122.44124, ,https://SFMTA.com/15800
5801,15801,Ocean Ave & Persia Ave  , ,37.72382,-122.43589, ,https://SFMTA.com/15801
5804,15804,Ocean Ave & San Jose Ave, ,37.723004,-122.444951, ,https://SFMTA.com/15804
5805,15805,Ocean Ave & San Jose St  , ,37.7229,-122.4444, ,https://SFMTA.com/15805
5806,15806,Ocean Ave & San Leandro Way   , ,37.729989,-122.469097, ,https://SFMTA.com/15806
5807,15807,Ocean Ave & San Leandro Way   , ,37.729945,-122.469475, ,https://SFMTA.com/15807
5808,15808,Ocean Ave & Victoria St  , ,37.726029,-122.464337, ,https://SFMTA.com/15808
5810,15810,O'Farrell St & Grant Ave   , ,37.786642,-122.405629, ,https://SFMTA.com/15810
5813,15813,O'Farrell St & Larkin St  , ,37.785138,-122.4177, ,https://SFMTA.com/15813
5814,15814,O'Farrell St & Leavenworth St , ,37.785538,-122.414445, ,https://SFMTA.com/15814
5817,15817,O'Farrell St & Powell St  , ,37.786322,-122.40814, ,https://SFMTA.com/15817
5818,15818,O'Farrell St & Van Ness Ave  , ,37.784657,-122.421415, ,https://SFMTA.com/15818
5820,15820,Oakpark Dr & Forest Knolls Dr , ,37.755304,-122.455411, ,https://SFMTA.com/15820
5821,15821,Olympia Way & Clarendon Ave  , ,37.751494,-122.456224, ,https://SFMTA.com/15821
5822,15822,Olympia Way & Dellbrook Ave   , ,37.751343,-122.454391, ,https://SFMTA.com/15822
5823,15823,Olympia Way & Dellbrook Ave  , ,37.75128,-122.453073, ,https://SFMTA.com/15823
5824,15824,Olympia Way & Panorama Dr  , ,37.751298,-122.452271, ,https://SFMTA.com/15824
5825,15825,Orizaba Ave & Broad St  , ,37.713328,-122.462585, ,https://SFMTA.com/15825
5826,15826,Ortega St & 9th Ave  , ,37.752778,-122.465631, ,https://SFMTA.com/15826
5827,15827,Ortega St & 10th Ave  , ,37.752885,-122.466479, ,https://SFMTA.com/15827
5828,15828,Ortega St & 48th Ave  , ,37.750981,-122.507497, ,https://SFMTA.com/15828
